Player,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,xG,npxG,xAG,Sh,SoT,SoT%,G/Sh,G/SoT,G-xG,Cmp%,KP,PrgP,PrgC,Tkl,TklW,Int,Clr,Touches,Carries,Succ%,Recov,Goals_per_90,Assists_per_90,Goal_Contributions_per_90,xG_per_90,xAG_per_90,Shots_per_90,Shots_on_Target_per_90,Key_Passes_per_90,Progressive_Actions_per_90,Tackles_per_90,Interceptions_per_90,Recoveries_per_90,Clearances_per_90
Abdoulaye Keita,es ESP,"FW,MF",Getafe,es La Liga,21,3,1,95,1.1,0,0,0,0.0,0.0,0.0,2,0,0.0,0.0,,0.0,55.6,0,2,1,2,2,0,3,41,22,33.3,6,0.0,0.0,0.0,0.0,0.0,1.894736842105263,0.0,0.0,2.8421052631578947,1.894736842105263,0.0,5.684210526315789,2.8421052631578947
Mandela Keita,be BEL,MF,Parma,it Serie A,22,30,24,1826,20.3,0,2,2,0.1,0.1,1.0,5,4,80.0,0.0,0.0,-0.1,90.5,15,50,13,44,25,21,29,907,558,54.8,94,0.0,0.09857612267250822,0.09857612267250822,0.004928806133625411,0.04928806133625411,0.24644030668127054,0.19715224534501644,0.7393209200438117,3.105147864184009,2.168674698795181,1.0350492880613362,4.633077765607886,1.4293537787513693
Yannik Keitel,de GER,MF,Stuttgart,de Bundesliga,24,11,2,270,3.0,0,0,0,0.5,0.5,0.0,5,2,40.0,0.0,0.0,-0.5,82.1,1,11,2,9,6,4,6,225,105,100.0,7,0.0,0.0,0.0,0.16666666666666669,0.0,1.6666666666666665,0.6666666666666667,0.33333333333333337,4.333333333333333,3.0,1.3333333333333335,2.3333333333333335,2.0
Andu Kelati,de GER,"MF,DF",Holstein Kiel,de Bundesliga,21,8,2,288,3.2,1,1,2,0.9,0.9,0.8,6,3,50.0,0.17,0.33,0.1,77.2,4,19,3,7,4,3,3,159,88,75.0,19,0.3125,0.3125,0.625,0.28125,0.25,1.875,0.9375,1.25,6.875000000000001,2.1875,0.9375,5.9375,0.9375
Thomas Keller,de GER,"DF,MF",Heidenheim,de Bundesliga,24,6,2,148,1.6,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,,0.0,79.8,0,6,0,6,5,4,11,115,51,,3,0.0,0.0,0.0,0.0,0.0,0.6081081081081081,0.0,0.0,3.6486486486486487,3.6486486486486487,2.4324324324324325,1.8243243243243243,6.6891891891891895
Lloyd Kelly,eng ENG,DF,Newcastle Utd,eng Premier League,25,10,4,303,3.4,0,1,1,0.4,0.4,0.5,3,0,0.0,0.0,,-0.4,80.7,2,9,0,5,4,1,17,215,120,66.7,19,0.0,0.297029702970297,0.297029702970297,0.1188118811881188,0.1485148514851485,0.8910891089108911,0.0,0.594059405940594,2.673267326732673,1.485148514851485,0.297029702970297,5.643564356435643,5.0495049504950495
Lloyd Kelly,eng ENG,DF,Juventus,it Serie A,25,12,11,1013,11.3,0,0,0,0.4,0.4,0.1,7,1,14.3,0.0,0.0,-0.4,83.1,3,36,10,15,11,2,56,797,433,0.0,55,0.0,0.0,0.0,0.03553800592300099,0.008884501480750248,0.6219151036525173,0.08884501480750247,0.2665350444225074,4.086870681145114,1.332675222112537,0.17769002961500494,4.886475814412636,4.975320829220139
Aljoscha Kemlein,de GER,MF,Union Berlin,de Bundesliga,19,15,11,922,10.2,1,0,1,0.9,0.9,0.6,11,3,27.3,0.09,0.33,0.1,75.5,10,42,5,10,4,6,15,549,260,66.7,58,0.09761388286334056,0.0,0.09761388286334056,0.08785249457700652,0.05856832971800434,1.0737527114967462,0.2928416485900217,0.9761388286334056,4.587852494577006,0.9761388286334056,0.5856832971800434,5.661605206073753,1.4642082429501084
Marc-Oliver Kempf,de GER,DF,Como,it Serie A,29,31,30,2615,29.1,0,0,0,1.6,1.6,1.2,20,4,20.0,0.0,0.0,-1.6,87.2,10,85,17,30,20,33,136,2010,1136,80.0,106,0.0,0.0,0.0,0.05506692160611855,0.04130019120458891,0.6883365200764818,0.13766730401529637,0.3441682600382409,3.5105162523900577,1.0325047801147227,1.135755258126195,3.6481835564053537,4.680688336520077
Kenedy,br BRA,"MF,FW",Valladolid,es La Liga,28,2,0,9,0.1,0,0,0,0.0,0.0,0.0,1,0,0.0,0.0,,0.0,50.0,0,0,1,0,0,0,0,5,4,0.0,1,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
Luca Kerber,de GER,"MF,DF",Heidenheim,de Bundesliga,22,23,7,783,8.7,2,0,2,0.6,0.6,0.7,7,5,71.4,0.29,0.4,1.4,73.7,6,16,1,26,16,5,25,364,175,20.0,27,0.2298850574712644,0.0,0.2298850574712644,0.06896551724137931,0.08045977011494251,0.8045977011494253,0.574712643678161,0.689655172413793,1.9540229885057472,2.9885057471264367,0.574712643678161,3.103448275862069,2.873563218390805
Milos Kerkez,hu HUN,DF,Bournemouth,eng Premier League,20,38,38,3336,37.1,2,5,7,0.6,0.5,3.9,19,5,26.3,0.11,0.4,1.4,75.8,35,159,106,52,26,45,106,2158,1094,45.8,169,0.0539568345323741,0.13489208633093525,0.18884892086330934,0.01618705035971223,0.1052158273381295,0.512589928057554,0.13489208633093525,0.9442446043165468,7.149280575539569,1.4028776978417266,1.2140287769784173,4.559352517985611,2.859712230215827
Reda Khadra,de GER,"MF,FW",Reims,fr Ligue 1,23,4,0,78,0.9,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,73.3,1,4,4,1,1,0,1,38,28,57.1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1538461538461537,9.23076923076923,1.1538461538461537,0.0,8.076923076923077,1.1538461538461537
Bilal El Khannouss,ma MAR,"MF,FW",Leicester City,eng Premier League,20,32,27,2182,24.2,2,3,5,1.3,1.3,4.6,30,7,23.3,0.07,0.29,0.7,75.1,42,128,73,50,30,6,10,1268,732,56.7,92,0.08249312557286893,0.12373968835930338,0.20623281393217233,0.05362053162236481,0.18973418881759851,1.2373968835930338,0.2887259395050413,1.7323556370302475,8.290559120073327,2.062328139321723,0.24747937671860676,3.7946837763519703,0.41246562786434465
Wahbi Khazri,tn TUN,"FW,MF",Montpellier,fr Ligue 1,33,30,10,1118,12.4,1,1,2,2.3,2.3,2.2,36,6,16.7,0.03,0.17,-1.3,68.0,18,33,24,25,18,5,7,486,259,26.9,44,0.08050089445438283,0.08050089445438283,0.16100178890876565,0.1851520572450805,0.17710196779964224,2.898032200357782,0.4830053667262969,1.449016100178891,4.588550983899821,2.012522361359571,0.4025044722719141,3.5420393559928445,0.5635062611806798
Rani Khedira,de GER,MF,Union Berlin,de Bundesliga,30,32,31,2723,30.3,1,1,2,1.4,1.4,0.6,14,1,7.1,0.07,1.0,-0.4,73.7,12,80,12,68,40,44,55,1246,506,45.5,108,0.03305178112376056,0.03305178112376056,0.06610356224752112,0.04627249357326478,0.019831068674256335,0.4627249357326478,0.03305178112376056,0.3966213734851267,3.0407638633859713,2.247521116415718,1.4542783694454646,3.56959236136614,1.8178479618068306
Abdukodir Khusanov,uz UZB,DF,Manchester City,eng Premier League,20,6,6,503,5.6,0,0,0,0.0,0.0,0.1,1,0,0.0,0.0,,0.0,91.1,2,25,1,5,4,3,29,445,274,0.0,27,0.0,0.0,0.0,0.0,0.017892644135188866,0.17892644135188865,0.0,0.3578528827037773,4.652087475149106,0.8946322067594433,0.536779324055666,4.831013916500994,5.188866799204772
Abdukodir Khusanov,uz UZB,DF,Lens,fr Ligue 1,20,13,11,975,10.8,0,0,0,0.2,0.2,0.3,6,4,66.7,0.0,0.0,-0.2,88.1,2,43,2,15,11,26,57,683,339,100.0,50,0.0,0.0,0.0,0.018461538461538463,0.027692307692307693,0.5538461538461539,0.36923076923076925,0.18461538461538463,4.153846153846154,1.3846153846153846,2.4000000000000004,4.615384615384615,5.2615384615384615
Kialonda,ao ANG,DF,Lecce,it Serie A,26,24,24,2144,23.8,0,1,1,1.1,1.1,0.4,16,0,0.0,0.0,,-1.1,86.5,6,34,4,34,12,32,132,1229,572,80.0,58,0.0,0.041977611940298504,0.041977611940298504,0.04617537313432837,0.016791044776119403,0.6716417910447761,0.0,0.251865671641791,1.5951492537313432,1.4272388059701493,1.3432835820895521,2.434701492537313,5.541044776119403
Kiké,es ESP,FW,Alavés,es La Liga,34,35,29,2542,28.2,13,0,13,9.6,7.2,0.9,60,24,40.0,0.17,0.42,3.4,65.3,13,50,25,19,14,1,23,894,548,37.1,90,0.4602675059008655,0.0,0.4602675059008655,0.33988985051140835,0.031864673485444535,2.1243115656963023,0.8497246262785209,0.4602675059008655,2.6553894571203775,0.6726986624704957,0.03540519276160504,3.1864673485444532,0.8143194335169158
Max Kilman,eng ENG,DF,West Ham,eng Premier League,27,38,38,3348,37.2,0,1,1,1.6,1.6,1.2,13,2,15.4,0.0,0.0,-1.6,86.7,16,113,31,39,24,38,212,2374,1270,72.7,146,0.0,0.026881720430107524,0.026881720430107524,0.043010752688172046,0.03225806451612903,0.3494623655913978,0.05376344086021505,0.4301075268817204,3.870967741935484,1.0483870967741935,1.021505376344086,3.924731182795699,5.698924731182796
Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,29,33,32,2847,31.6,3,7,10,1.8,1.8,7.4,34,10,29.4,0.09,0.3,1.2,89.5,83,362,51,47,29,25,34,3867,2399,54.5,190,0.09483667017913593,0.22128556375131717,0.31612223393045313,0.056902002107481565,0.23393045310853533,1.0748155953635405,0.31612223393045313,2.6238145416227607,13.055848261327714,1.4857744994731297,0.7903055848261328,6.006322444678609,1.0748155953635405
Presnel Kimpembe,fr FRA,DF,Paris S-G,fr Ligue 1,28,2,0,23,0.3,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,100.0,0,1,0,1,0,0,1,24,12,,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9130434782608696,3.9130434782608696,0.0,11.739130434782608,3.9130434782608696
Joshua King,eng ENG,MF,Fulham,eng Premier League,17,8,1,130,1.4,0,0,0,0.3,0.3,0.4,3,0,0.0,0.0,,-0.3,84.4,3,9,3,7,5,1,1,87,44,50.0,5,0.0,0.0,0.0,0.20769230769230768,0.27692307692307694,2.076923076923077,0.0,2.076923076923077,8.307692307692308,4.846153846153847,0.6923076923076923,3.4615384615384617,0.6923076923076923
Joshua King,no NOR,"FW,MF",Toulouse,fr Ligue 1,32,28,21,1673,18.6,6,3,9,6.6,6.6,2.0,50,20,40.0,0.12,0.3,-0.6,70.7,17,29,39,11,11,6,19,574,307,54.7,60,0.3227734608487747,0.16138673042438734,0.484160191273162,0.35505080693365215,0.1075911536162582,2.6897788404064555,1.0759115361625822,0.9145248057381948,3.6580992229527793,0.5917513448894203,0.3227734608487747,3.2277346084877467,1.022115959354453
Cédric Kipré,ci CIV,DF,Reims,fr Ligue 1,27,28,26,2190,24.3,0,1,1,0.6,0.6,1.3,9,1,11.1,0.0,0.0,-0.6,88.9,10,77,16,42,30,32,162,1596,925,83.3,73,0.0,0.0410958904109589,0.0410958904109589,0.024657534246575342,0.05342465753424657,0.3698630136986301,0.0410958904109589,0.410958904109589,3.821917808219178,1.726027397260274,1.3150684931506849,3.0,6.657534246575342
Jakub Kiwior,pl POL,DF,Arsenal,eng Premier League,24,17,10,1122,12.5,1,0,1,0.2,0.2,0.3,3,1,33.3,0.33,1.0,0.8,91.4,5,48,5,22,8,6,58,846,492,60.0,31,0.08021390374331551,0.0,0.08021390374331551,0.016042780748663103,0.02406417112299465,0.24064171122994651,0.08021390374331551,0.40106951871657753,4.251336898395722,1.7647058823529411,0.48128342245989303,2.486631016042781,4.652406417112299
Tim Kleindienst,de GER,FW,Gladbach,de Bundesliga,28,31,31,2737,30.4,16,7,23,13.6,11.9,6.2,73,36,49.3,0.21,0.42,2.4,60.9,29,63,45,30,15,12,66,1149,545,37.8,74,0.526123492875411,0.23017902813299235,0.7563025210084033,0.4472049689440994,0.2038728534892218,2.400438436244063,1.1837778589696748,0.9535988308366825,3.5513335769090246,0.9864815491413957,0.3945926196565583,2.433321154548776,2.1702594081110704
Lukas Klostermann,de GER,DF,RB Leipzig,de Bundesliga,28,28,20,1838,20.4,1,0,1,0.3,0.3,0.1,4,2,50.0,0.25,0.5,0.7,88.4,2,83,16,27,14,24,143,1472,752,80.0,74,0.04896626768226333,0.0,0.04896626768226333,0.014689880304678998,0.0048966267682263335,0.19586507072905332,0.09793253536452666,0.09793253536452666,4.84766050054407,1.32208922742111,1.1751904243743199,3.623503808487486,7.002176278563655
Justin Kluivert,nl NED,MF,Bournemouth,eng Premier League,25,34,29,2340,26.0,12,6,18,10.3,5.6,4.8,57,23,40.4,0.11,0.26,1.7,74.4,45,105,81,23,11,14,24,1086,646,41.4,78,0.46153846153846156,0.23076923076923078,0.6923076923076923,0.3961538461538462,0.18461538461538463,2.1923076923076925,0.8846153846153846,1.7307692307692308,7.153846153846153,0.8846153846153846,0.5384615384615385,3.0,0.9230769230769231
Ansgar Knauff,de GER,"MF,DF",Eint Frankfurt,de Bundesliga,22,30,18,1597,17.7,4,5,9,4.9,4.9,5.2,30,9,30.0,0.13,0.44,-0.9,66.7,27,58,53,41,22,12,24,775,435,46.4,76,0.22542266750156542,0.28177833437695676,0.5072010018785222,0.2761427676894177,0.29304946775203505,1.6906700062617406,0.5072010018785222,1.5216030056355667,6.255479023168441,2.310582341891046,0.6762680025046963,4.283030682529743,1.3525360050093926
Magnus Knudsen,no NOR,MF,Holstein Kiel,de Bundesliga,23,31,22,1850,20.6,0,1,1,0.7,0.7,1.3,12,4,33.3,0.0,0.0,-0.7,84.0,8,54,16,48,29,12,44,987,488,56.3,79,0.0,0.04864864864864865,0.04864864864864865,0.03405405405405405,0.06324324324324325,0.5837837837837837,0.1945945945945946,0.3891891891891892,3.4054054054054057,2.335135135135135,0.5837837837837837,3.8432432432432435,2.1405405405405404
Robin Koch,de GER,DF,Eint Frankfurt,de Bundesliga,28,30,30,2586,28.7,3,0,3,1.7,1.7,0.2,15,6,40.0,0.2,0.5,1.3,90.7,7,93,9,24,11,25,197,2148,1244,33.3,112,0.10440835266821345,0.0,0.10440835266821345,0.05916473317865429,0.006960556844547564,0.5220417633410672,0.2088167053364269,0.24361948955916474,3.549883990719257,0.8352668213457076,0.8700696055684455,3.897911832946636,6.85614849187935
Magnus Kofod Andersen,dk DEN,MF,Venezia,it Serie A,25,14,7,695,7.7,1,1,2,0.3,0.3,0.5,8,2,25.0,0.13,0.5,0.7,79.9,9,24,7,13,4,6,12,370,230,50.0,31,0.12949640287769784,0.12949640287769784,0.2589928057553957,0.03884892086330935,0.06474820143884892,1.0359712230215827,0.2589928057553957,1.1654676258992804,4.014388489208633,1.683453237410072,0.776978417266187,4.014388489208633,1.553956834532374
Derrick Köhn,de GER,"DF,FW",Werder Bremen,de Bundesliga,25,27,14,1343,14.9,2,2,4,0.7,0.7,1.6,13,4,30.8,0.15,0.5,1.3,79.3,16,39,36,20,10,10,26,908,549,36.6,57,0.1340282948622487,0.1340282948622487,0.2680565897244974,0.04690990320178705,0.10722263588979897,0.8711839166046165,0.2680565897244974,1.0722263588979897,5.026061057334326,1.340282948622487,0.6701414743112435,3.8198064035740877,1.742367833209233
Dominik Kohr,de GER,"DF,MF",Mainz 05,de Bundesliga,30,28,28,2295,25.5,2,0,2,1.6,1.6,0.6,13,5,38.5,0.15,0.4,0.4,81.1,11,101,26,62,46,42,127,1693,835,55.6,99,0.0784313725490196,0.0,0.0784313725490196,0.06274509803921569,0.02352941176470588,0.5098039215686274,0.19607843137254904,0.43137254901960786,4.980392156862745,2.4313725490196076,1.647058823529412,3.8823529411764706,4.980392156862745
Koka,eg EGY,FW,Le Havre,fr Ligue 1,31,16,10,851,9.5,3,1,4,4.9,4.2,0.6,20,8,40.0,0.1,0.25,-1.9,78.1,5,12,0,4,1,4,6,232,114,50.0,24,0.3172737955346651,0.10575793184488837,0.42303172737955347,0.518213866039953,0.06345475910693302,2.1151586368977675,0.8460634547591069,0.5287896592244419,1.2690951821386605,0.42303172737955347,0.42303172737955347,2.538190364277321,0.6345475910693302
Koke,es ESP,MF,Atlético Madrid,es La Liga,32,32,20,1926,21.4,1,1,2,1.1,1.1,1.4,11,4,36.4,0.09,0.25,-0.1,88.0,16,132,22,46,23,20,29,1829,1138,40.9,122,0.04672897196261682,0.04672897196261682,0.09345794392523364,0.0514018691588785,0.06542056074766354,0.5140186915887851,0.18691588785046728,0.7476635514018691,7.196261682242991,2.149532710280374,0.9345794392523366,5.700934579439252,1.355140186915888
Sead Kolašinac,ba BIH,DF,Atalanta,it Serie A,31,23,23,1903,21.1,0,2,2,0.8,0.8,1.8,10,2,20.0,0.0,0.0,-0.8,87.5,17,142,52,41,26,25,53,1458,878,20.0,135,0.0,0.09458749343142406,0.09458749343142406,0.03783499737256963,0.08512874408828165,0.4729374671571203,0.09458749343142406,0.8039936941671046,9.174986862848135,1.9390436153441932,1.1823436678928008,6.384655806621124,2.5065685759327376
Randal Kolo Muani,fr FRA,FW,Juventus,it Serie A,25,16,13,1160,12.9,8,1,9,4.7,3.9,1.6,25,13,52.0,0.28,0.54,3.3,69.9,17,20,21,11,7,4,2,364,213,40.9,33,0.6206896551724138,0.07758620689655173,0.6982758620689655,0.3646551724137931,0.12413793103448277,1.9396551724137931,1.0086206896551724,1.3189655172413792,3.181034482758621,0.853448275862069,0.3103448275862069,2.560344827586207,0.15517241379310345
Randal Kolo Muani,fr FRA,FW,Paris S-G,fr Ligue 1,25,10,2,358,4.0,2,1,3,4.7,3.9,0.9,15,6,40.0,0.07,0.17,-2.7,73.1,5,5,8,4,4,0,5,132,78,50.0,8,0.5027932960893855,0.25139664804469275,0.7541899441340782,1.181564245810056,0.22625698324022345,3.770949720670391,1.5083798882681565,1.2569832402234635,3.2681564245810057,1.005586592178771,0.0,2.011173184357542,1.2569832402234635
Marco Komenda,hr CRO,DF,Holstein Kiel,de Bundesliga,27,19,17,1307,14.5,0,0,0,0.1,0.1,0.8,3,0,0.0,0.0,,-0.1,78.8,9,53,13,26,17,6,68,905,440,100.0,37,0.0,0.0,0.0,0.006885998469778118,0.055087987758224946,0.20657995409334354,0.0,0.6197398622800305,4.544758990053558,1.7903596021423105,0.4131599081866871,2.5478194338179034,4.68247895944912
Mert Kömür,de GER,MF,Augsburg,de Bundesliga,19,20,5,654,7.3,2,1,3,1.1,1.1,1.5,13,7,53.8,0.15,0.29,0.9,71.9,13,11,18,3,2,3,7,313,185,54.5,32,0.27522935779816515,0.13761467889908258,0.41284403669724773,0.15137614678899083,0.20642201834862386,1.7889908256880733,0.963302752293578,1.7889908256880733,3.9908256880733943,0.41284403669724773,0.41284403669724773,4.4036697247706424,0.963302752293578
Ibrahima Konaté,fr FRA,DF,Liverpool,eng Premier League,25,31,30,2560,28.4,1,2,3,1.7,1.7,1.0,19,3,15.8,0.05,0.33,-0.7,90.2,10,115,25,40,26,17,133,2185,1290,50.0,98,0.03515625,0.0703125,0.10546875,0.059765624999999996,0.03515625,0.66796875,0.10546875,0.3515625,4.921875,1.40625,0.59765625,3.4453125000000004,4.67578125
Ismael Konate,ci CIV,"FW,MF",Empoli,it Serie A,18,12,0,116,1.3,0,1,1,0.2,0.2,0.0,3,2,66.7,0.0,0.0,-0.2,45.5,2,2,5,4,2,0,1,51,23,100.0,3,0.0,0.7758620689655172,0.7758620689655172,0.15517241379310345,0.0,2.3275862068965516,1.5517241379310345,1.5517241379310345,5.431034482758621,3.103448275862069,0.0,2.3275862068965516,0.7758620689655172
Geoffrey Kondogbia,cf CTA,"DF,MF",Marseille,fr Ligue 1,31,25,22,2020,22.4,0,0,0,0.5,0.5,0.2,8,1,12.5,0.0,0.0,-0.5,92.5,5,105,20,60,38,22,64,2013,1301,66.7,108,0.0,0.0,0.0,0.022277227722772276,0.008910891089108912,0.3564356435643564,0.04455445544554455,0.22277227722772278,5.569306930693069,2.673267326732673,0.9801980198019802,4.811881188118812,2.8514851485148514
Abdoul Koné,fr FRA,DF,Reims,fr Ligue 1,19,4,1,133,1.5,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,67.7,0,3,0,5,3,1,5,86,39,50.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0300751879699246,3.3834586466165413,0.6766917293233082,4.7368421052631575,3.3834586466165413
Amadou Koné,ml MLI,MF,Reims,fr Ligue 1,19,24,17,1293,14.4,0,0,0,0.5,0.5,0.3,14,4,28.6,0.0,0.0,-0.5,86.0,8,68,19,49,32,19,38,788,469,60.0,79,0.0,0.0,0.0,0.03480278422273782,0.02088167053364269,0.974477958236659,0.27842227378190254,0.5568445475638051,6.05568445475638,3.4106728538283066,1.322505800464037,5.4988399071925755,2.645011600928074
Ismaël Koné,ca CAN,"MF,FW",Marseille,fr Ligue 1,22,8,3,360,4.0,0,0,0,0.3,0.3,0.4,4,0,0.0,0.0,,-0.3,86.7,4,10,2,8,4,4,2,221,131,25.0,14,0.0,0.0,0.0,0.075,0.1,1.0,0.0,1.0,3.0,2.0,1.0,3.5,0.5
Ismaël Koné,ca CAN,MF,Rennes,fr Ligue 1,22,13,4,469,5.2,2,1,3,0.2,0.2,1.3,6,3,50.0,0.33,0.67,1.8,84.6,5,30,16,9,6,4,5,259,171,60.0,19,0.3837953091684435,0.19189765458422176,0.5756929637526652,0.03837953091684435,0.2494669509594883,1.1513859275053304,0.5756929637526652,0.9594882729211087,8.8272921108742,1.727078891257996,0.767590618336887,3.6460554371002134,0.9594882729211087
Manu Koné,fr FRA,MF,Roma,it Serie A,23,34,31,2572,28.6,2,1,3,3.4,3.4,1.7,34,8,23.5,0.06,0.25,-1.4,91.1,19,144,70,41,26,24,28,1555,1006,41.7,131,0.06998444790046657,0.034992223950233284,0.10497667185069985,0.11897356143079316,0.05948678071539658,1.1897356143079316,0.27993779160186627,0.6648522550544324,7.488335925349923,1.4346811819595646,0.8398133748055988,4.58398133748056,0.9797822706065319
Ezri Konsa,eng ENG,DF,Aston Villa,eng Premier League,26,34,33,2936,32.6,2,0,2,1.3,1.3,0.4,11,5,45.5,0.18,0.4,0.7,92.9,6,90,24,34,18,24,114,1915,1132,44.4,97,0.061307901907356945,0.0,0.061307901907356945,0.03985013623978202,0.01226158038147139,0.33719346049046317,0.15326975476839236,0.18392370572207084,3.4945504087193457,1.042234332425068,0.7356948228882834,2.973433242506812,3.4945504087193457
Teun Koopmeiners,nl NED,"MF,FW",Juventus,it Serie A,26,28,23,1994,22.2,3,3,6,3.9,3.9,2.9,42,10,23.8,0.07,0.3,-0.9,79.9,38,89,32,32,16,8,26,1170,591,45.5,51,0.13540621865596789,0.13540621865596789,0.27081243731193577,0.17602808425275826,0.13089267803410232,1.8956870611835508,0.45135406218655966,1.715145436308927,5.461384152457373,1.444332998996991,0.36108324974924777,2.3019057171514543,1.1735205616850553
Kacper Koscierski,de GER,DF,Bochum,de Bundesliga,17,1,0,7,0.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,,0,0,0,0,0,0,0,0,0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odilon Kossounou,ci CIV,DF,Atalanta,it Serie A,23,18,12,1125,12.5,0,0,0,0.5,0.5,0.0,6,4,66.7,0.0,0.0,-0.5,88.2,1,46,13,16,11,13,25,790,456,41.7,62,0.0,0.0,0.0,0.04,0.0,0.48,0.32,0.08,4.72,1.28,1.04,4.96,2.0
Christian Kouamé,ci CIV,"FW,MF",Fiorentina,it Serie A,26,18,5,622,6.9,0,1,1,1.1,1.1,1.5,11,1,9.1,0.0,0.0,-1.1,69.5,9,16,7,13,8,2,10,286,151,35.0,20,0.0,0.14469453376205788,0.14469453376205788,0.15916398713826369,0.21704180064308684,1.5916398713826367,0.14469453376205788,1.3022508038585208,3.327974276527331,1.8810289389067523,0.28938906752411575,2.8938906752411575,1.4469453376205788
Christian Kouamé,ci CIV,"FW,MF",Empoli,it Serie A,26,8,5,507,5.6,1,0,1,2.7,2.7,0.7,16,5,31.3,0.06,0.2,-1.7,60.8,8,13,5,5,4,0,4,217,114,38.5,18,0.1775147928994083,0.0,0.1775147928994083,0.47928994082840237,0.1242603550295858,2.840236686390533,0.8875739644970414,1.4201183431952664,3.195266272189349,0.8875739644970414,0.0,3.195266272189349,0.7100591715976332
Henri Koudossou,de GER,DF,Augsburg,de Bundesliga,24,21,4,748,8.3,0,0,0,0.1,0.1,0.8,2,0,0.0,0.0,,-0.1,78.8,10,23,19,18,10,15,37,469,220,47.1,39,0.0,0.0,0.0,0.012032085561497326,0.0962566844919786,0.24064171122994651,0.0,1.2032085561497325,5.053475935828877,2.1657754010695185,1.804812834224599,4.692513368983957,4.451871657754011
Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,de Bundesliga,20,30,28,2468,27.4,0,2,2,1.0,1.0,1.0,22,3,13.6,0.0,0.0,-1.0,83.0,10,104,20,40,20,33,147,1886,1049,58.3,93,0.0,0.07293354943273905,0.07293354943273905,0.03646677471636953,0.03646677471636953,0.8022690437601296,0.1094003241491086,0.36466774716369527,4.521880064829822,1.458670988654781,1.2034035656401945,3.3914100486223666,5.360615883306321
Emmanuel Koum Mbondo,fr FRA,DF,Marseille,fr Ligue 1,18,1,0,12,0.1,0,0,0,0.0,0.0,0.0,0,0,,,,0.0,88.9,0,0,0,0,0,0,0,9,4,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jules Koundé,fr FRA,DF,Barcelona,es La Liga,25,32,29,2605,28.9,2,3,5,1.8,1.8,3.9,18,6,33.3,0.11,0.33,0.2,86.7,32,165,44,63,43,20,68,2453,1287,44.0,107,0.0690978886756238,0.1036468330134357,0.1727447216890595,0.06218809980806143,0.13474088291746641,0.6218809980806141,0.2072936660268714,1.1055662188099808,7.220729366602686,2.1765834932821497,0.690978886756238,3.696737044145874,2.349328214971209
Boubakar Kouyaté,ml MLI,DF,Montpellier,fr Ligue 1,27,11,8,756,8.4,0,0,0,0.5,0.5,0.0,8,0,0.0,0.0,,-0.5,83.4,0,12,3,22,17,12,54,375,174,,18,0.0,0.0,0.0,0.05952380952380952,0.0,0.9523809523809523,0.0,0.0,1.7857142857142856,2.619047619047619,1.4285714285714284,2.142857142857143,6.428571428571428
Mateo Kovačić,hr CRO,MF,Manchester City,eng Premier League,30,31,25,2198,24.4,6,2,8,1.9,1.9,3.6,45,12,26.7,0.13,0.5,4.1,92.6,33,164,56,69,38,24,21,2123,1445,53.7,114,0.2456778889899909,0.0818926296633303,0.3275705186533212,0.07779799818016378,0.14740673339399454,1.8425841674249317,0.4913557779799818,1.35122838944495,9.008189262966333,2.8252957233848957,0.9827115559599636,4.667879890809828,0.8598726114649681
